"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"77",0,0,0,0.0129236322222278,0.0109729834506288,0,0,0.0191435910854489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148390203667805,0,0,0.00121693470515311,0,0,0.0130773298256099,0,0,0,0,0,0,0,0,0.0107308086985722,0,0,0,0,0,0,0.0115848489711061,0,0,0,0,0,0,0,0,0.014728734549135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15466849162902,0,0,0,0,0,0,0,0,0,0,0.016831887839362,0.0102632384561002,0,0.0151960070896894,0,0,0,0,0,0,0.00813663042616099,0,0
"78",0,0,0,0.0124486663285643,0.0101047856034711,0,0,0,0.00944197265896946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017883173506707,0,0,0,0,0,0,0,0,0,0.0168501057149842,0,0.00614189804065973,0,0,0,0.010454775672406,0,0,0,0,0.00686472635250539,0.0149466292420402,0,0,0,0.00195414662826806,0,0,0,0,0,0,0,0,0,0.015953978933394,0,0,0,0,0.0101325757568702,0,0,0.017078673010692,0.00130950674414635,0,0,0.0153313869796693,0,0,0,0,0.00909768437966704,0,4.23675234525131,0.0049854530300945,0,0.00609435221645981,0,0.0131025669118389,0,0,0,0,0,0,0,0,0,0,0,0,0.0115408428944647,0,0,0,0
"79",0,0.0136542631499469,0,0,0,0,0,0,0,0,0.00585132923908532,0,0,0,0,0,0,0,0.0112258577393368,0,0,0,0.0109399189986289,0,0,0,0,0,0,0,0,0.00942592741921544,0,0.00656093016266823,0,0.00195117221213877,0,0.0176460880180821,0.00352295598015189,0.0127588044200093,0,0,0,0,0,0,0,0,0.00177307427860796,0.00922428858932108,0,0.0173525806469843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172735723806545,0,0,0,0,0,0,0,0.0049854530300945,2.31338731704979,0,0,0,0,0,0.00836169086396694,0,0,0,0,0.000227257534861565,0.0034362850477919,0,0,0.0028912221826613,0.00700574582442641,0,0,0,0,0
"80",0,0,0,0.00967185056302696,0.0184888099879026,0,0.0192019656579942,0.00599256855901331,0,0,0,0.00574978852178901,0,0,0,0.0071648923587054,0,0,0,0.00641408021561801,0,0,0,0,0,0.0192424841783941,0,0,0,0,0,0,0,0.00702590449713171,0,0,0,0.0105203554593027,0,0.00275924693327397,0,0,0,0,0,0,0.000328737036325037,0,0,0.00415290465578437,0,0,0,0.0148991768900305,0,0,0.0124981714366004,0,0,0,0,0,0,0,0,0.0179251183429733,0,0.000955767394043505,0,0,0.00721359899733216,0,0,0,0,0,0,0,0,0.444810843636941,0,0,0,0.00384928864426911,0,0,0,0,0.0109482844360173,0,0,0,0,0,0,0,0,0,0,0
"81",0,0,0,0,0,0,0,0.00981177648995072,0,0.00906143109779805,0.0187194827804342,0,0,0.0042008647043258,0.00769137418363243,0.0188707474339753,0,0,0,0,0,0.00924920371733606,0,0,0,0,0,0,0.0113610619446263,0,0,0,0,0.0197707961779088,0.00756365479901433,0,0.00565022035501897,0,0,0,0,0,0,0,0,0.00672668299637735,0,0.0145028467383236,0,0,0,0,0,0,0,0,0.00841157889924943,0,0.0122986504761502,0,0,0,0,0.0187306133611128,0,0,0,0,0.0109627217939124,0,0,0,0,0.0119883062178269,0,0,0,0.00609435221645981,0,0,0.0711377871560931,0,0,0.011232241182588,0,0.000903640571050346,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00931770502123982
"82",0,0,0,0.00795350887347013,0,0,0,0,0,0,0,0,0.00979422459378839,0,0,0,0,0,0,0.012920595551841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012515120417811,0,0.00383142912294716,0.0170865799114108,0,0,0,0,0.011717391894199,0,0,0,0,0,0,0,0,0,0.000439451741985977,0,0,0,0,0,0,0,0.00722618273459375,0,0.00655084732919931,0,0,0,0,0,0,0,0,0,0,0,0,0.166831667843858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83",0,0,0,0.0192323462059721,0.00692563207820058,0,0,0,0,0,0.00977938474621624,0,0,0,0,0.012498306715861,0,0,0,0,0,0,0,0,0,0,0.0180784445255995,0,0,0.0195204418711364,0,0,0,0.000361045794561505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114631392015144,0,0,0.00259662279393524,0,0,0,0,0,0,0,0.00360578750260174,0,0,0,0.00452178107574582,0,0,0,0,0,0.00185499229934067,0,0,0,0,0.0131025669118389,0,0,0,0,1.49723267505239,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00253349469508976,0.0196255350159481,0.00350620425771922,0
"84",0.0142051610676572,0,0,0,0,0,0,0.0136723987851292,0.00268172367010266,0,0,0,0,0,0,0,0,0,0.0102898246934637,0,0.000535696987062693,0,0,0,0,0,0,0,0,0,0.0111674307147041,0,0,0,0.0111964926170185,0,0,0,0,0,0,0,0,0,0.014015613454394,0,0,0,0,0.00823306621983647,0,0,0.0118869886174798,0,0.00622175124939531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111642297171056,0,0,0,0.00384928864426911,0.011232241182588,0,0,1.50850422184642,0,0,0,0,0.00616585412528366,0,0.0174345682282001,0,0,0,0,0,0,0,0,0
"85",0.00281002146191895,0,0,0,0,0,0,0,0.0138196870917454,0,0,0,0,0,0.004732974213548,0.0190915367146954,0,0.0131497862609103,0,0,0,0,0,0,0.00648107166867703,0,0,0,0,0,0,0,0,0,0,0,0.00074483560398221,0.00526010152418166,0,0,0,0,0,0.0156854118593037,0,0,0,0.00998296006582677,0,0,0,0,0,0,0,0,0.00747819030191749,0.00727508237585425,0,0,0,0,0,0,0,0.0185566947329789,0,0.00519439598079771,0,0,0,0.0161852913303301,0,0,0,0,0,0,0.00836169086396694,0,0,0,0,0,0.447550822628694,0,0,0,0,0.0164401853457093,0,0,0,0.0174097809847444,0,0,0,0,0,0
"86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00983803174924105,0,0,0,0,0,0.00704329241532832,0,0,0.0146785665955395,0,0.00937022275291383,0.00176828626077622,0,0.00535809071734548,0,0,0,0,0,0.00723983134143054,0,0,0,0,0,0,0,0,0,0,0,0,0.0108642429905012,0,0,0,0,0,0.0190720086172223,0,0,0.00330349398776889,0,0,0,0,0,0,0,0.00392484657932073,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000903640571050346,0,0,0,0,0.0538250359765055,0,0.000255048554390669,0,0,0,0.0143372664554045,0,0.0107752153091133,0,0,0,0,0,0.00804254279937595
"87",0,0,0,0.00291934637352824,0,0,0,0,0.0183922622073442,0,0,0.0159456909541041,0,0,0,0.0191803336516023,0,0.00447383804246783,0,0,0.00253550709225237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148877603560686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00799499453045428,0,0.00306555377785116,0,0,0,0,0,0,0,0,0,0,0.0118083875346929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299742906471112,0,0,0,0,0,0.0160709466086701,0,0,0,0,0,0,0
"88",0,0,0.0113670522533357,0,0,0,0,0.0170322545571253,0.00520264875609428,0.0129380491981283,0,0.0187254091678187,0,0,0,0.00184794182423502,0.00340275636874139,0,0,0,0,0,0,0,0.00238914181478322,0,0,0,0,0.00998704963829368,0,0,0,0,0.0139888243656605,0,0,0.00942284715827555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00182886294089258,0,0,0.0176475373050198,0.00466543314512819,0,0,0,0,0,0,0,0.00707261381670833,0.016831887839362,0,0,0,0,0,0,0,0,0.000255048554390669,0,0.803719563744021,0,0,0,0,0.00531993005424738,0,0,0,0.0019653241103515,0,0,0
"89",0.0185510401474312,0.00758107330650091,0,0,0,0,0,0,0,0.00349310928955674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159210322471336,0.00439421125221998,0,0,0.00824144447688013,0,0.00914646104443818,0,0,0,0.0154808382643387,0,0,0,0,0.0083859123988077,0,0,0.00601819646544755,0.00954179106280208,0,0,0.0107474971050397,0,0,0,0,0,0,0,0,0,0.0143598519777879,0,0.00812797039747238,0.0147104048542678,0,0,0,0.00830592911690474,0,0.0146697870641947,0,0,0,0,0,0.0144057905115187,0,0.00690828133840114,0,0.0102632384561002,0,0,0.0109482844360173,0,0,0,0.00616585412528366,0,0,0,0,0.425208217580673,0,0.0076433587167412,0.00514633586164564,0.0100561402877793,0.0149013818660751,0,0.00586538020055741,0,0,0,0
"90",0,0.00241490005515516,0,0,0,0,0,0,0,0,0,0,0,0.0100252316938713,0,0,0,0,0.00827433921396732,0,0,0,0,0,0.00738734879996628,0,0,0,0,0.00216548681724817,0,0,0.00398379424586892,0,0,0,0.00585228740703315,0,0.00138159220572561,0,0.0106527856877074,0,0,0,0,0.00924167775548995,0,0,0,0,0,0,0,0.00202515651006252,0,0.0181159896450117,0,0,0,0,0,0,0,0,0,0.0194489615270868,0,0,0,0,0,0,0,0,0,0,0,0,0.000227257534861565,0,0,0,0,0,0.0164401853457093,0,0,0,0,2.99582536836553,0,0,0.0177078937599435,0.00698100259993225,0,0,0,0,0.00616187376435846,0
"91",0,0,0,0,0,0,0,0,0,0,0,0.00481605583336204,0,0,0.0055085112946108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197600736608729,0.01296920446679,0,0,0.0155881144152954,0,0.0137928503425792,0,0,0,0,0,0,0.00396414848510176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106813408015296,0,0,0,0,0,0,0.0115438529103994,0,0,0.0113016625540331,0,0,0,0,0,0,0.0151960070896894,0,0.0034362850477919,0,0,0,0,0.0174345682282001,0,0,0,0,0.0076433587167412,0,0.425815923016195,0,0.00833926481194794,0,0,0,0,0,0,0
"92",0,0.0106098263943568,0,0,0,0,0,0,0,0.00508621043525636,0,0,0,0.00414749897550792,0.0143974527530372,0,0,0.00292116353288293,0,0,0.0061238024989143,0.0070619836030528,0,0,0,0,0,0.0105513280630112,0.0163565907254815,0,0.00461367772892118,0,0,0,0,0,0,0.00694670970086008,0,0,0,0,0.00306972784455866,0,0.0154701765812933,0,0.00385727911721915,0,0,0,0,0,0,0,0,0.000478948368690908,0,0,0.00497497236356139,0.0103304234193638,0,0,0,0,0,0,0,0.00328435842879117,0.01232700814493,0.00725972625892609,0,0,0,0.00107154130470008,0,0.0124530939245597,0,0,0,0,0,0,0,0,0,0.0143372664554045,0,0,0.00514633586164564,0,0,2.53726943250592,0.00598846142645925,0.00608329731971025,0,0,0,0,0,0
"93",0,0,0,0,0,0,0,0,0,0.00677986574824899,0,0,0,0,0,0,0,0,0,0,0,0.00999857565853745,0.00726709028705955,0,0.0127716373512521,0,0,0,0,0,0,0,0,0.0143304853793234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00165018721483648,0,0.00670920008793473,0,0,0,0,0,0,0.00740899330470711,0,0.00301265774294734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160709466086701,0.00531993005424738,0.0100561402877793,0.0177078937599435,0.00833926481194794,0.00598846142645925,1.05084561445292,0,0,0,0,0,0,0
"94",0,0,0,0,0,0,0,0,0,0,0.0142861493397504,0.00364100101869553,0.0199929587030783,0,0,0,0,0,0,0,0,0,0.00427872113417834,0.0141989940963686,0,0,0.00336495841387659,0,0,0,0.00103957614861429,0,0,0,0,0,0.0198888567835093,0,0.0185069696139544,0,0.0106636395817623,0.00831676857545972,0,0,0,0.00295227049849927,0.00260434366762638,0,0,0.00740875644609332,0,0,0,0.0182845477759838,0,0,0,0,0,0,0,0.0127495338674635,0,0,0,0,0,0.00295150390826166,0.0197020974429324,0,0,0,0,0,0.0158862895471975,0,0,0,0.0028912221826613,0,0,0,0,0,0.0174097809847444,0.0107752153091133,0,0,0.0149013818660751,0.00698100259993225,0,0.00608329731971025,0,1.41566711645278,0,0,0,0,0,0
"95",0,0,0,0,0,0,0,0.010721448934637,0,0,0,0,0,0,0,0.00789847855921835,0,0,0,0.00645923872943968,0,0,0,0,0,0,0.00514833813067526,0,0,0,0.0136835137894377,0.00445991336368024,0,0,0,0,0,0,0,0.0163700958760455,0,0.0196824506577104,0,0.0159234875021502,0,0.00175801572855562,0.0174993170239031,0,0.0183907019300386,0,0,0,0,0.0159535187343135,0.00502038989216089,0,0.0168870554631576,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125399620318785,0,0,0.0150148312235251,0,0,0,0,0.00700574582442641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456692616811828,0,0.0141466203751042,0,0.0192931340727955,0
"96",0.0062746688676998,0.0125452367728576,0,0,0,0,0,0,0.0154382661217824,0,0,0,0.0140232752915472,0,0,0,0.00656767797656357,0.0183079968113452,0,0,0,0,0,0,0.017480193702504,0,0.0150293149938807,0.0124865320138633,0,0,0,0,0,0,0,0,0,0.0056134502729401,0.000865204473957419,0,0.0146544020297006,0,0.0059368935925886,0,0,0,0,0,0,0,0.00882798696868122,0,0,0,0,0,0,0,0.0100124548282474,0,0.0176615794282407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115408428944647,0,0,0,0,0,0,0,0,0,0,0.00586538020055741,0,0,0,0,0,0,0.8640819925576,0,0,0,0
"97",0,0,0,0,0,0,0,0,0,0.0118199147749692,0,0,0,0,0,0,0.00594123131595552,0,0,0,0,0,0,0,0,0,0,0,0,0.0106123742181808,0,0,0,0.00800537907518446,0.0093231272790581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013245944022201,0,0,0.00471716494765133,0,0,0.00298504494596273,0,0,0,0,0.0161059063673019,0,0.0129639667877927,0,0,0.0054661347810179,0.0195486270962283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00253349469508976,0,0,0,0,0.0019653241103515,0,0,0,0,0,0,0.0141466203751042,0,0.824675756188123,0,0,0
"98",0.00321302630007267,0,0,0,0,0,0,0,0,0,0.0120972730079666,0.0111457247799262,0,0,0,0,0,0,0,0.00246746298391372,0,0.0195324830384925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196897019073367,0,0.00727280342485756,0.00693554748315364,0.0072377680009231,0,0,0,0.0100591817917302,0.00217775533907115,0,0.0112352464487776,0.00395058662630618,0,0.0113698952458799,0.00550695603713393,0,0,0,0,0.00456018428783864,0,0,0,0,0,0,0.0169107438391075,0,0.00970449316781014,0,0,0,0.013919166540727,0.00369728616438806,0.0138947451114655,0,0,0,0,0.00813663042616099,0,0,0,0,0,0.0196255350159481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274881833856895,0,0
"99",0,0,0,0,0.0139919906901196,0.00971761785913259,0,0,0,0,0,0,0,0,0,0.0115084439655766,0,0,0,0,0,0,0.00954802623484284,0.00183333470951766,0,0.00756900590378791,0,0,0,0,0,0.015064062657766,0,0.0168465751223266,0,0,0,0,0.000750014232471585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00815316959749907,0,0.0189859452657402,0,0,0.0143859541183338,0,0.00798981202766299,0,0,0,0,0,0,0,0,0.018151503126137,0,0,0,0,0,0,0,0,0.00350620425771922,0,0,0,0,0,0,0.00616187376435846,0,0,0,0,0.0192931340727955,0,0,0,0.669166063380356,0
"100",0,0.0149860130110756,0,0.00618085361551493,0.00557652887422591,0,0,0.0163515753345564,0,0,0,0.0170459475694224,0,0,0,0,0,0,0.0124302605260164,0,0,0,0,0.00918324623722583,0.0112431665044278,0,0,0,0.00285750378854573,0,0,0,0,0.00854895054362714,0.00709498725365847,0.0172488338081166,0.0168217956414446,0,0,0,0,0,0.0194043536530808,0,0,0,0.0131153203407302,0,0,0,0,0,0,0,0,0,0,0,0.00822449957486242,0,0,0,0,0,0,0,0.0195042907586321,0.00538338301703334,0.012071666745469,0,0,0,0,0,0.014434313508682,0,0,0,0,0,0.00931770502123982,0,0,0,0,0.00804254279937595,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744043029429831
